transaction_id,user_id,merchant_id,amount_cents,currency,transaction_country,channel,entry_mode,device_id,created_at,is_fraud
8735,c4b6b1a8-7350-4b25-9c3a-745cf55f505c,a40a1bed-e925-445c-9630-7e150412fbbb,200884,INR,IN,ONLINE,APP,74acc063-d093-439e-b578-6b7e491f0b42,2026-01-13 08:23:58,False
2061,a9c0a2e1-8991-418c-bd77-b7085a26ca0c,b759048a-4db1-4ea1-943d-60af9c53c595,113341,INR,IN,ATM,NFC,87106f26-21e3-4c3a-b4e9-639852ae2725,2026-01-20 18:51:45,False
2476,a5992906-eff8-47c0-9989-73766d49b71e,705da31a-3f1e-4c7b-aa3d-c8e1e3e59da3,68238,INR,IN,ATM,CHIP,e8dd4f8e-a1b7-4f7d-8c1f-f3179883d47b,2026-01-07 04:28:03,False
9904,93f902f1-40fd-4ae9-bf9b-1b3df2b7f399,1e990f3e-193c-4c9c-9792-2128858f8fba,227317,INR,IN,ATM,WEB,038aa90c-6c74-4a68-be07-079e443a162b,2026-01-02 03:40:44,False
2973,a9a9921a-caf0-4492-bf4f-de3eddfa5a45,20f30fdd-e0dc-4239-825d-f7cfb28804bd,40314,INR,IN,POS,WEB,75933ced-abc6-418f-a6ed-cf6c68e15f80,2026-01-25 17:21:08,False
9829,81a2670c-7d0a-408b-8435-1c3d2dab1f6f,8eaf4320-7c02-41c1-a558-f97006671386,269488,INR,IN,ONLINE,APP,99389268-c3d2-4436-810c-83bbe3616031,2026-01-06 02:13:58,False
6634,ddc5b2e4-86da-4e91-b246-5cb58f2e5a23,52cf5020-f81d-4fde-b09f-3ba24764a5d2,485762,INR,IN,ONLINE,APP,50107c1f-577d-4d45-ad49-0754af841335,2026-01-11 02:01:05,False
261,a6e6a5c5-dac3-45e2-8697-4d6e5d6bdb36,af28f0b6-e825-4b13-b0b9-39bdbe737f78,8110069,INR,US,ONLINE,APP,a142eb8a-cfdc-4108-8fd5-e4ade9d6a8f2,2026-01-30 14:47:50,True
2572,afa85fbf-cebe-42fd-98df-b71f4b7c48d1,9bde2e0b-c3a4-458f-8886-19694c2bd218,422792,INR,IN,ONLINE,SWIPE,78927730-4033-48c6-be7f-71aca41041fa,2026-01-14 06:05:26,False
8626,fd0f9d60-091a-486b-b4e2-44a4b053a970,a527839c-dabc-47ee-a400-2b4557502130,148202,INR,IN,ONLINE,CHIP,21f3b9b4-e7e0-42c8-be1c-8ec4af1fe1ce,2026-01-26 04:12:20,False
5701,ab315b4f-5d6b-4eb2-accb-74db47fdc4c9,fd4c2f44-a0bf-4b83-ba61-4a14ea4e7202,179407,INR,IN,ATM,SWIPE,43b507d7-14dc-4a7a-bb7d-3a14d1fd0c91,2026-01-16 05:19:07,False
1481,ea57c5c6-875b-44fd-927e-b4065152d5cf,8c48ae02-326f-40d6-9123-42c6fad5e9fe,51466,INR,IN,ATM,CHIP,8a0640a5-7c9d-4ae6-8328-6f051fbfadf1,2026-01-03 03:00:15,False
4940,ddc250e9-945c-47a1-933c-ca01f1c05f19,3df720e0-bbd3-4149-a213-845e05e08780,88830,INR,IN,POS,APP,f95d6dfa-bc47-4391-b701-889355ebfcdf,2026-01-24 11:13:43,False
9557,3a14c132-9772-414c-869f-6a73e8198f24,d7c826a0-72b0-4db7-99e6-4f49a589aec7,119679,INR,IN,POS,CHIP,86fc551d-031d-4ebc-9b4c-69a8c85821ab,2026-01-26 21:00:20,False
8204,4482f1be-2e12-4c1b-9c32-c326b27ff3f4,a2ec8e18-6e46-49a1-a153-6a977762d773,469178,INR,IN,ONLINE,WEB,cde3d3e9-4f4a-4e19-b2f6-50d76503213d,2026-01-27 16:55:02,False
1123,9482de00-8eb6-460e-bef0-6f2564933fe3,5e965c1d-c710-4b40-a9c8-97f738b5c156,175049,INR,IN,ATM,APP,76940d78-76ff-4d86-ad5a-3eac6d8fbb6a,2026-01-30 02:59:37,False
9699,9476cddc-23e7-411e-b247-07d81390fd4c,40c6e9e6-c412-483a-aea7-7c337b353520,229068,INR,IN,ATM,CHIP,4fe1ea37-d85b-40ee-9e57-009d5a4a5504,2026-01-06 15:19:14,False
1260,3fa59151-9180-45a3-adf7-9cdafe2db6d9,388c41c5-ef4f-46ce-8324-d11d6f265163,369960,INR,IN,ATM,SWIPE,4391eeed-322f-45e4-a3a4-56baa99853fa,2026-01-13 18:47:07,False
2046,f3cc49c1-855d-4db7-94b6-2c97b44b4bfe,245b81bf-02de-4b97-bb76-d138080f4a29,477331,INR,IN,ONLINE,CHIP,95d019f8-b584-4247-a776-fb3b49849c91,2026-01-04 05:11:01,False
2968,4a07e877-8f9c-425e-b29e-6f8fbc528f20,6481b35f-f449-40ee-93d4-b8ab72a14761,220678,INR,IN,ATM,APP,6787d05e-f50d-4d8e-89fb-bd88dcf09516,2026-01-02 01:29:09,False
8941,3d56ecd8-a482-4d1d-89c2-8278ec34bedc,edaf4642-e4d9-477d-b879-d6246d26690b,323796,INR,IN,ONLINE,NFC,6aec7ed2-fadb-44c1-96a6-b91a89a42241,2026-01-13 08:02:04,False
3115,53c7c95c-54c6-44d3-a5d5-6c7ce1c0ae3f,bb761794-84ef-4f93-a0a5-78850a377fa4,82035,INR,IN,POS,SWIPE,da7188f0-262b-41d1-9308-7f58dca55b80,2026-01-19 05:51:50,False
1190,b3959fd8-9daa-4095-862d-873e768be31a,8a586453-5d66-4498-855d-0f250de56f43,284239,INR,IN,ATM,SWIPE,8b830ec0-6e82-4f81-9177-b2ebbc306128,2026-01-02 04:47:03,False
4623,90e12ee3-c0be-4fa3-a37e-69118ce5e8f6,c3fcf109-8e67-46d1-ac35-576f585180df,322764,INR,IN,ONLINE,CHIP,4c87a5bd-031a-418b-aa0f-8fe3a625a0cb,2026-01-01 11:59:35,False
4778,4801fa26-969c-468c-8923-68d2c6ac9221,5d9d5a9e-e08b-4230-9986-a163f4165f1e,336615,INR,IN,ATM,CHIP,c66df725-6430-4c03-870f-4f454ef08513,2026-01-04 06:08:48,False
500,f236566a-15cd-4faa-a3f7-b5321ca75195,f344e973-31aa-4d80-aae7-d51456bf57a9,405317,INR,IN,ONLINE,NFC,dcddbced-7aa9-4aea-99fd-62307f8c79ec,2026-01-24 17:43:47,False
1758,942cf5e4-9531-4c34-b530-b28a29991d21,21dde44d-ce0c-4b3b-9d04-e0e78b32e500,441382,INR,IN,ONLINE,NFC,db07f70a-0b32-4718-9f27-61bf18ff0162,2026-01-15 00:05:34,False
9958,6cef08e3-25e9-4950-b22a-49287f3e91af,fefcb4f8-ac40-49be-b017-eb7395c4aca6,462434,INR,IN,POS,SWIPE,4e293df0-6d3d-4f29-ad61-500452832818,2026-01-07 11:34:51,False
4036,8f98b291-0e38-45dd-8ddb-14b3fe3c04a5,46b76ab9-e1a0-4f6e-abed-5359db8f8585,458745,INR,IN,ONLINE,APP,28ff64b7-1f30-472b-9edd-a853562cfb90,2026-01-24 21:13:57,False
8575,8f453b99-432d-4ccf-b6ad-ae939b046773,97058855-11d2-4b47-bea8-1252b1c1d418,253781,INR,IN,POS,CHIP,c2269c71-d04d-4373-9b83-4e682ed0943e,2026-01-03 01:47:51,False
8637,c29663b5-0552-4517-8aa6-d6b697b37092,ac30818a-3a2a-42e5-ae91-b681ad3d105b,219894,INR,IN,ONLINE,APP,92cf311d-5d92-4ccc-acd0-91c3dc740d64,2026-01-05 14:35:26,False
7908,f57f6024-5e38-4ead-adaf-d6ad4abaabff,17d914c9-6b26-4841-b800-71a3d1fd182a,115911,INR,IN,POS,WEB,23bd4028-788f-48f7-ad50-6629927dd90f,2026-01-29 05:37:07,False
1332,85513d5f-566d-48e4-b261-feb9f5b42193,4ad8b815-e16a-4f4f-b90b-aa02e468e3a0,482913,INR,IN,POS,APP,56018d85-9832-42de-a3b8-c6ce7f3f2210,2026-01-14 19:27:33,False
5473,1eedf61c-38e6-47cb-b31e-6b95c753cac0,c7ff80d8-e522-43be-96ac-6556484d490c,369296,INR,IN,POS,APP,27d3496b-206c-4c97-b638-a491f18f6c74,2026-01-27 05:20:10,False
26,f45c8c66-93ab-4bb1-a1cd-f15ba5c58b52,d22c8f42-e1db-4a88-866a-d46d89f3c97f,2039607,INR,GB,ONLINE,WEB,9309e301-3827-48d0-a179-fe831583f821,2026-01-21 11:51:07,True
8478,a416f1a5-b368-4106-937f-be4617dff557,3d4a8ff4-0cd9-40d5-87c8-30740985614b,79112,INR,IN,ATM,WEB,0ef2a401-2d4b-4f3f-97e2-8f5ce3532a21,2026-01-19 11:05:11,False
7872,b94556bb-12a3-4350-a1c2-36df66cebca8,486cf477-8fcb-412c-81f4-fb8e2ec13f39,166170,INR,IN,POS,SWIPE,32127ead-c348-403f-a0cd-c292141eba59,2026-01-16 12:32:44,False
8072,c86a3b24-d91c-481d-8e16-77d27fed4be6,9552b3ad-33ad-49ff-b50c-bd7b96584952,412171,INR,IN,ONLINE,APP,6d321dcf-3a89-45e9-a336-2949af264e15,2026-01-28 18:37:14,False
8324,11392e1a-18b1-4a2c-9281-a1284ee69da6,cc29e9b8-de17-45c4-a292-f934d404b473,44314,INR,IN,ONLINE,CHIP,1f4b1122-45d9-4806-a1cc-64a2dfd61055,2026-01-05 16:03:39,False
2900,98461980-6a82-4333-861d-549b89fb8de6,670d1399-23d9-48d5-90f3-a21044b73d78,447052,INR,IN,POS,SWIPE,0241bddc-11a1-4be7-a484-812a419621c5,2026-01-15 12:34:03,False
5472,02464053-0680-4d5b-80b4-b72cca5f31dc,7603478c-c150-4041-bcea-84d05f4744d3,471132,INR,IN,POS,SWIPE,71caf192-fd5c-48a1-a797-6fd35732d235,2026-01-18 15:43:56,False
8096,d8b20ddc-3c1c-4d4e-8c11-6977b8a67759,2332ef87-ed54-443d-ae5e-bfe6f5e6fbbb,144605,INR,IN,POS,WEB,35c523a2-b448-4037-ad6c-22580632c00e,2026-01-07 02:49:22,False
1466,439e4d78-3f58-4acc-ab2f-377f99ae31a2,9a22ee66-b24f-4de2-908c-e5f5169e04af,362365,INR,IN,ONLINE,SWIPE,bc7393fe-424d-4f68-9102-7dfca221e709,2026-01-07 12:58:27,False
6120,d825ff6c-39a7-4ac3-a25b-79d05fca1654,a85807cb-5f07-45e7-a812-4614f61b009c,493907,INR,IN,ATM,SWIPE,158e4afb-5134-4f88-b464-7759ac203e42,2026-01-09 02:34:59,False
3584,7cd835fe-98b0-427b-b97b-0ab6f8f87b47,00b522e5-db50-4ba8-9d54-e746a1e8674e,87818,INR,IN,POS,SWIPE,b890e546-99a9-40e3-bdc7-0f2bb8d5e722,2026-01-14 07:03:23,False
4501,96dcb355-aed2-4d01-825e-22223542ca77,5491f0e9-b04d-4aa3-9471-fdd1b7fcc89d,312345,INR,IN,ONLINE,SWIPE,3f65ae78-ec85-4839-a9ab-0ab79eb784a1,2026-01-06 05:31:54,False
6236,4f4f2ee9-67ee-49f9-8241-3f70b4a95d1d,c5a259f0-b340-4db0-a670-cd9549c630db,157103,INR,IN,ATM,WEB,17f16449-cfc4-4704-81ba-dcdfd3be95c9,2026-01-29 18:59:42,False
4200,2d1b35f1-4c02-43cf-bf7e-e94228198cfb,5b4c73f6-699d-46b7-9242-6e94f4919279,49949,INR,IN,POS,APP,51d4ce91-4551-4229-9f11-4e343313dbaa,2026-01-20 15:26:10,False
6801,8f8a14c7-9107-47de-93b6-e7f265fc6c7a,640e7717-a98d-49f6-ab77-428ed7be29c7,273103,INR,IN,ONLINE,NFC,c5e880c3-fdae-4923-ada1-d27fac0f9e72,2026-01-15 03:50:39,False
2064,6e103d47-9365-4891-bc64-4afa3a02efa1,86109f0c-080c-4644-9e5d-2335b99b127a,400650,INR,IN,ONLINE,SWIPE,a02ce78b-4e6c-4e4f-915b-6daa3be94e79,2026-01-28 01:06:21,False
977,6d1f409f-fd9a-4bc8-aab7-23e3b7b792f2,b4923a91-3b5b-4da2-a7a7-45f13d9e8f1d,201825,INR,IN,ATM,WEB,3266e5ad-9695-4190-a279-3419f6b5c5ba,2026-01-28 18:27:19,False
7045,3aa8ef11-7b15-472c-afa0-92603164cb7a,949cf0e5-7f8f-4a16-8c3b-7d8fb352c0b5,141843,INR,IN,ONLINE,CHIP,8c0a03bf-ec1d-420c-bccf-b1b70cce3057,2026-01-03 22:32:45,False
7852,678c36c9-3ba4-4252-8ada-3bfa4c926674,91e051d3-ddb7-44a1-a417-71c2bc6e09db,492949,INR,IN,POS,SWIPE,4f21536a-0c6c-4e53-be03-2e74ef88de06,2026-01-12 02:37:04,False
3472,5fc55e4b-e418-4632-992a-97c1f1f022c7,28df84b2-2341-4060-9396-86fa46d34292,184326,INR,IN,ATM,NFC,5210bffd-b2eb-4ee9-81a4-d27bead4f89e,2026-01-15 04:41:07,False
3383,aa296bd1-cccb-4df6-86de-3718b942d3d3,2f83a4b2-6470-4a00-9edd-0e77ed62792d,13927,INR,IN,ATM,WEB,d09581e6-b9db-48bf-8d57-6690233d309e,2026-01-19 23:12:52,False
6169,573ea1a5-71bf-490b-9c2f-776ca628e653,08913607-40f4-4598-a7dd-edddf956e523,469162,INR,IN,ATM,APP,3b84ff4a-6e80-4309-b497-14deb8541e6b,2026-01-09 21:04:35,False
6446,a510a290-6124-440f-98b4-ece6749b9891,1e374459-1ad6-45d9-a168-4fa145db556f,86990,INR,IN,ONLINE,WEB,6b923f31-caa7-4db5-be22-488341cb0cf4,2026-01-12 20:21:25,False
9352,ea0907e0-c194-40a1-8307-020faab8d7e7,7633ac10-3f1d-4da5-ae05-3dcc2d24fdca,425963,INR,IN,POS,CHIP,ef4d90c5-5844-40a7-a637-e62b08007512,2026-01-21 20:14:10,False
338,de52ac5d-b875-497c-8094-c108a49a862c,883ad7e2-9869-4a05-b3b8-aa77b62d71d9,7946753,INR,SG,ONLINE,WEB,f3d63a36-c54f-4934-a603-ae698947ee3b,2026-01-03 18:16:54,True
4049,004df779-6fc1-4488-af27-b4440f7eb446,e4d1a25b-7118-4b84-b952-885a9bd8f851,136713,INR,IN,POS,APP,4c324e73-79a0-4eb2-b481-31f20426ff4f,2026-01-16 20:32:20,False
2294,d35aaaef-03a1-48d0-89c2-c8baa338fb77,9308553c-7b61-4af0-a3c8-e020c39875d2,88087,INR,IN,POS,WEB,b7fa0f26-3324-4927-9792-67df969c0e78,2026-01-24 13:07:13,False
7849,7b270f63-ea02-4298-8017-aef16118929a,68590d7e-6d54-4389-b21e-0d783846887f,380105,INR,IN,ATM,APP,ab8ca653-9e49-4665-b9ee-e506293c3e27,2026-01-24 07:44:01,False
6602,984466d0-c939-4f29-9221-35ecde25cbe7,8dd7b7b0-84b7-4e4d-b19a-3b20d953dc52,179406,INR,IN,ONLINE,NFC,82dfe1d3-22bc-4c47-b649-104c0f504c97,2026-01-29 00:45:56,False
1163,8630ec1e-4611-40e7-adfe-3b2cc2c96940,ad603ce0-e8a2-4a64-9da0-466deaaac13e,486744,INR,IN,ONLINE,WEB,94910cce-65c3-4ef7-bfa9-d31ff50cd563,2026-01-21 05:20:05,False
6197,e07080cc-310f-4f43-908c-ca915dd75c5e,27b0cc0e-38fc-41dc-ab04-e92fc58f9e2b,415582,INR,IN,ONLINE,CHIP,9b9df0c4-25ae-4aae-b2a2-921b4251ca43,2026-01-18 13:12:55,False
8043,d923ef33-a5b4-4254-8605-4591c45dcef3,eebd3996-0f2e-44f0-951d-e2759eec61c0,144088,INR,IN,POS,CHIP,dbcc8b5b-bda2-4593-9ba9-41633e3862d1,2026-01-27 21:44:31,False
2000,3d3807ba-f473-4019-94b3-04522d5d9068,d0c6cfb7-c899-41c0-890e-7bfe7eaf49f9,455833,INR,IN,ATM,SWIPE,0de9dd08-5750-4c11-80eb-bc242d563071,2026-01-04 05:01:49,False
6182,e01b4f01-6fa8-4589-95a9-4456fb655a15,2e280582-c9ed-4f39-b4fe-48ad446906b9,198670,INR,IN,POS,APP,144c97bb-ac8a-41bd-8310-262ca15834b4,2026-01-17 09:15:19,False
4099,8f53ba31-5cd5-464b-b0ac-968ccb5eab8e,4aef7ed6-d7ef-4cd4-a78c-37f26d2eb429,66972,INR,IN,POS,APP,39cd7486-90fd-47c0-9f2d-dba826897f39,2026-01-07 07:14:12,False
2989,3920ec8d-96bf-4a32-be89-c13d06e14fe0,e9a252e0-a06c-44e0-ab23-e6e7dca9cd48,31022,INR,IN,ATM,CHIP,f344995b-4105-4183-84fd-29eb79880e6e,2026-01-18 06:10:04,False
5514,ee3a9658-efb5-4066-9af2-9e445d6be44b,34abdfe8-3ea0-4c2d-946b-4f426fa5f848,245608,INR,IN,ATM,NFC,f86d6aac-8c6c-476e-8d8f-6d8bf15156cf,2026-01-03 14:20:09,False
7734,bed73efa-7dbe-4170-aea3-7f511befe4ac,2b9af248-6184-4ad5-a99f-5c1ff742617b,76486,INR,IN,ONLINE,APP,5f2f7617-80e8-4f63-87f5-65d22ead8262,2026-01-30 10:51:04,False
4233,428de790-5b2b-4ce3-96b1-b8d8a9ece724,afbddcca-f651-4c58-b38d-410c219ab66a,122930,INR,IN,ATM,APP,3ae07c56-087a-49fe-abe6-337287d5bcbd,2026-01-20 18:21:17,False
7963,20147468-5fac-4d84-bd6f-4b515f28870f,094f9ee5-13f6-457f-a3fc-c0bfbbae8727,417581,INR,IN,POS,SWIPE,7df47437-eb70-4429-9aa3-ff69ec3bcf75,2026-01-03 05:07:00,False
8614,2862e9f0-c9fd-4f93-93aa-98dfbde6d143,b6aa9a23-5df1-467d-abec-d0d4a089c812,409635,INR,IN,POS,CHIP,55089a27-d7d7-41b1-8896-21af240cd207,2026-01-02 08:58:47,False
6789,3556ccf5-d8a7-4e2e-a068-c2d8f1524aef,95c8c7fd-a0a2-429b-825f-302d419d7034,207065,INR,IN,ATM,NFC,df647dda-ca26-40be-a8b5-929dc7388d09,2026-01-10 13:57:53,False
8909,9d8870a0-2223-4f57-a200-ee6c78abbe28,e214154d-cf02-4e95-9615-a7ed37508131,118155,INR,IN,POS,NFC,d23caab8-4aef-42cb-920d-12eb89781c1d,2026-01-03 20:36:26,False
6689,9fd1d7a5-0c38-4b85-a271-2d4e2febbd69,3d45bce9-9f47-4f7c-b182-db8419794d70,282323,INR,IN,ONLINE,APP,913373d4-6367-4036-afc6-d1fe4ba9f041,2026-01-25 17:11:59,False
5628,3f5d5003-c300-4268-93fc-adc5c427ee7a,c3bc606b-9d10-4c97-9e90-e060911bfa78,329183,INR,IN,ATM,SWIPE,8dd711f1-cda7-4168-8bb8-0adcb0a7e74d,2026-01-25 16:06:58,False
4423,74f469d5-d89f-42c3-af13-5120dba799be,9c003d8f-291a-48e4-bb0a-2eece0ec39ce,482297,INR,IN,ATM,CHIP,4115e8c8-8e9f-4c94-bfe7-461b36b51092,2026-01-10 00:12:37,False
982,e7789824-a9b3-4259-9e66-dcd265cf6bdb,9a6ff11d-a18e-4ab1-91d9-8704614f01ff,391987,INR,IN,ONLINE,SWIPE,6763f07d-20e9-4104-85f4-117df220f995,2026-01-19 01:55:29,False
3225,28fe8532-9416-446e-95fb-9d1342c1911c,c745f50b-8cdf-4a3c-97a2-95b14a50ae6e,236616,INR,IN,POS,CHIP,dec2e81f-85a7-436a-a39b-4ebea5aa2e5d,2026-01-25 19:46:25,False
4835,33e7becc-0fd4-4ea7-a5dd-c5ff4db588cd,c5ae7bbb-06d1-4da2-8d33-b0387f9d7920,311217,INR,IN,ONLINE,SWIPE,39b5cd57-40eb-4844-858c-5379dbf62b26,2026-01-06 04:04:39,False
8703,7b89e804-9ae8-41fb-bd13-1b8a7147f8dc,231c272b-03f4-4c2d-84f3-e69a478c3df5,83492,INR,IN,ATM,SWIPE,709e6937-66b0-4c9d-9573-1093316c5809,2026-01-12 21:02:19,False
6104,d3edd381-f903-49ed-9e98-7c858b38c713,1ac83b57-ab76-4a34-9544-9064b4875dc4,46895,INR,IN,ONLINE,NFC,cd990cc7-5cf0-49b0-bc18-a1d2a98a9981,2026-01-20 08:59:10,False
5282,557d1f73-4813-4fee-9e5c-87d4a095c64c,5c5bf9f8-f425-491b-82ce-e68f6a2e6280,381644,INR,IN,ONLINE,WEB,6a300d79-1a74-4cf0-82b9-2aa58016a2d8,2026-01-07 07:29:40,False
8280,45c7d691-22ba-4241-aea6-deb1ed7e08e1,c77c2dd1-2398-4ce7-9833-a6f13704b815,3254,INR,IN,POS,CHIP,2936d3b1-8da8-4cbf-8340-95f294b95390,2026-01-08 08:39:20,False
6185,b897dc9b-f736-4898-9a4c-76f8b5e38842,153697d9-df3e-41c1-aa49-5613837de353,35953,INR,IN,ATM,CHIP,faeee2b3-dc5c-433f-b2c3-24939b48cf15,2026-01-26 19:19:37,False
5062,17b4cfcf-1e56-4ce5-8756-b4fc970822df,0b6e878e-6c05-4d1b-b8eb-f87162a8ccab,385009,INR,IN,POS,NFC,fd109f90-12e3-4dc2-830b-2db37fa7dc6a,2026-01-11 03:35:07,False
7943,f149dda4-ee09-463e-97ba-83be424613a2,56796fdc-3ec2-472a-931a-c309db5f31d5,442685,INR,IN,ATM,SWIPE,0e2fed59-fb43-496b-9858-b5c7eadf5bc7,2026-01-17 17:20:23,False
4694,c02a3fb6-561e-4312-b7c8-51c3b1849d4b,69dc26f7-07b2-4f61-a319-d01392bdcfb1,361240,INR,IN,ATM,SWIPE,18fbc06f-1223-4cb7-b13f-098dfda0d456,2026-01-27 08:22:47,False
179,5a32314d-d3a9-4a04-8961-b28dc3ef961a,4c95abaa-2b6a-4279-bf13-cb5219e15e81,8214965,INR,US,ONLINE,WEB,b4237520-9281-4f1c-8019-0169c8ee38ea,2026-01-20 10:51:28,True
9423,b1c30e1d-e1ab-4958-a19a-ec626e8c2f78,d79ab7b1-b1b7-408b-9e07-1ec9b083c6a7,146350,INR,IN,ONLINE,NFC,172da587-b834-4bfa-924e-7146715781d3,2026-01-11 02:33:38,False
2042,968f54c1-7b05-48a4-ac4d-cf70db886a3a,0356c11d-c8ac-4624-b37a-62eef3a48b06,42211,INR,IN,ONLINE,CHIP,78ae9bc0-846e-46da-929e-72e38e260abf,2026-01-04 18:34:05,False
6523,29a2028a-2290-47c3-8c8c-cb5072bab3f7,f62fb1a2-c155-4d92-ac72-950cecfddfe2,236313,INR,IN,ATM,CHIP,96b0727e-260c-43d2-9b83-6cade7a9ce7e,2026-01-25 09:38:02,False
8282,6db0dc11-83c7-4051-8c55-357207213a6d,cb0f4673-71ef-49c6-a47d-323d441f6cee,83622,INR,IN,ONLINE,NFC,1e7db994-ab68-4d27-ae17-b40738dd0eee,2026-01-24 06:03:49,False
3344,9b61ab6f-1d80-4e60-8b8b-6e1ae6515c85,793407e0-9953-4f66-b56d-5875fa2e19df,185683,INR,IN,ATM,CHIP,da82443a-e7a5-4672-904e-b0f62f77f4f7,2026-01-03 10:08:24,False
1808,6e5459ea-102e-4bf6-ab5f-93f8f7ddc57b,9cf98e58-c1b4-47da-a8f7-c3f8d8f5aa35,344064,INR,IN,ATM,WEB,5328fbe6-1457-4a09-9cc4-d2f61e81c99b,2026-01-23 09:13:49,False
5557,54ed01cd-1a01-4fc9-853e-1d06cfb18439,56ca0b58-a5d3-450d-86b5-5152630de553,222872,INR,IN,ONLINE,APP,a10e7c88-2d06-4d96-8fd3-d08e50323f30,2026-01-04 03:35:36,False
2950,30da50ad-1ba3-4f4c-9452-6102fae37421,f5f43b0c-cb1e-49d3-8485-83933349f109,53828,INR,IN,ONLINE,NFC,b78a2300-5aae-4ae1-bfae-adaf8905f8c0,2026-01-13 05:54:27,False
3547,856bd5b9-c256-4f68-9bfe-e88f4c88c5a6,39b3d468-9253-4d25-a407-9cc9c1ca7b82,419909,INR,IN,ONLINE,NFC,ab0c3f3d-be22-49ca-9be6-ff4a0308fd8c,2026-01-23 03:04:12,False
4081,b8b34b52-8272-4bb3-b859-0a52a30f332a,6effa05e-68cb-46dc-96ff-9b773e0af8d2,220802,INR,IN,POS,NFC,3d7110bf-5ce4-47fd-8310-d3e767b6b960,2026-01-26 04:12:44,False
9186,070044dd-7ddb-4be6-9730-362675c68fa4,365d36cb-400d-4b3d-9394-bf951d399090,157505,INR,IN,POS,APP,7f4df276-4ef4-421d-b5f0-1d4e70b5a64d,2026-01-30 18:03:01,False
6431,9a6fc5ee-0d66-4b1b-ba20-2dfc4efdf5ca,46f2cd67-2589-462a-b38e-d80beddc7d4a,270320,INR,IN,ATM,NFC,5c80552a-51c9-4b41-8ed9-49f23602d2a4,2026-01-06 09:12:01,False
9602,5cb3b86f-0098-4232-804b-e2311972c54f,a897faf4-2241-4eb9-abca-434d01cb7002,489123,INR,IN,ONLINE,CHIP,b335c725-9655-4d39-8171-44759f6a929b,2026-01-03 23:34:28,False
3646,a6366ab9-7d89-4849-b297-2a4b512a5ad9,04bf8b91-74aa-43a0-b2da-11b3c8361d33,209633,INR,IN,ONLINE,CHIP,fd7b347d-4e49-4cac-97f7-6a044e38519f,2026-01-08 14:51:17,False
7212,d345047b-8ab5-4ee8-8e29-75d9f4bf9a3f,8bb4d092-9ff5-44a3-8978-90f55316269a,104735,INR,IN,ATM,WEB,d8ef1614-a360-45cb-bd59-fc4e051a2554,2026-01-13 22:10:09,False
6408,916bdb96-20bf-4ff8-9256-7b946d3227e8,554b4882-c5a7-4a6e-a776-0e1a5cf2729c,157213,INR,IN,POS,CHIP,294d512a-f61e-489c-8d00-05f31c96bb5a,2026-01-29 07:04:06,False
9485,a38c852a-2452-491e-937b-512a824d952f,ae1a1cac-e7e4-4517-af03-16681f5d8b1f,117363,INR,IN,POS,WEB,f67ca898-d770-46c7-989d-18f0c1f1e939,2026-01-30 07:18:55,False
7382,008a3c46-b6aa-4a08-a28a-96929cef5f06,f60bb419-1254-4ff0-81b2-98c098e54de6,293919,INR,IN,ATM,WEB,a549270b-43d9-40c7-9cae-bc3894736b14,2026-01-07 01:45:17,False
8607,2585de13-bf21-45bf-b312-38c845b30be2,e25ec6ff-a46a-4320-aea4-1cb088bd37ad,119889,INR,IN,POS,APP,92d83107-3446-4816-bbc6-f7c89cc85298,2026-01-20 06:17:04,False
1324,0425a768-b939-45ab-97de-fa53e57e4ec6,cb057621-861f-41de-9576-6569ca14d9a8,106752,INR,IN,ATM,APP,b4c2c513-4a81-4dfb-87db-6fc42841b421,2026-01-14 21:13:18,False
9280,e1b1bc0a-0594-4a72-9b71-2ad2199d55ea,2c9d1622-4b73-48b2-b9fe-0d224a505345,210100,INR,IN,ATM,SWIPE,c7225149-c8f0-4f75-aa6d-22cb4459dad0,2026-01-07 08:03:38,False
8078,5a5e01e2-7f45-4f49-b4f1-7149ccf339d3,65a6ee6a-5af0-4af7-802c-0f1d76497cc8,273536,INR,IN,ATM,APP,5ad7a183-ef94-4de6-bf71-b9515793b4dc,2026-01-21 19:59:48,False
8007,ad2c1f18-7365-4fbe-bbc5-7acfdcb79fc3,364d3d6d-bdf1-46bf-9988-663239c8b520,170436,INR,IN,POS,WEB,c374f96e-ca6c-4d2b-b291-85c9ae0ef900,2026-01-16 03:22:32,False
7480,8aca0403-87d0-4439-96c1-9a495775a73d,7829b0f9-cf15-486a-b6be-b82387cdf626,440049,INR,IN,POS,APP,b9d5c79f-2a6b-4029-bfba-4bda7177685d,2026-01-27 10:59:33,False
8413,8e29be91-f0e3-490a-b63e-e9cd2b676e42,1867f3e0-fd8f-44aa-886f-4540e7d54baf,138305,INR,IN,ONLINE,APP,0e3726bc-51ca-495a-a390-7a6889d018e8,2026-01-09 18:49:06,False
8998,d2a89cfe-24e4-4256-9c6a-e1467cdeebe1,9d339a11-eacc-4458-8e2c-6d7f1d4d3911,171631,INR,IN,ATM,WEB,7f99e5ff-b242-4f1c-b8da-df0766e75a5b,2026-01-17 05:58:49,False
